round,work_amount,round_duration
0,0,0
1,0,0
2,0,10000000
3,0,0
4,0,0
5,0,10000000
6,0,0
7,0,0
8,0,10000000
9,0,0
10,0,0
11,0,10000000
12,0,0
13,0,0
14,0,0
15,0,10000000
16,0,0
17,0,0
18,0,0
19,0,10000000
20,0,0
21,0,0
22,0,10000000
23,0,0
24,0,0
25,0,10000000
26,0,0
27,0,0
28,0,0
29,0,10000000
30,0,0
31,0,0
32,0,10000000
33,0,0
